"ad_date","source","campaign_name","adset_name","utm_campaign","total_spend","total_clicks","total_impressions","total_reach","total_leads","total_value"
2022-04-12,Google,Expansion,Streaming,twitch,24049,443,43616,14631,1,27858
2022-04-12,Google,Expansion,Unknown,twitch,8203,55,3610,5429,1,11934
2022-04-12,Google,Expansion,Products,upgrade,26543,35,12537,3072,2,32630
2022-04-12,Google,Hobbies,Tinkering,upgrades,1852,127,11435,38620,6,2607
2022-04-12,Google,Hobbies,Slow,upgrades,2331,82,14840,29404,2,3102
2022-04-12,Google,Hobbies,Outdoors,upgrades,759,291,45553,13516,3,1112
2022-04-13,Facebook,Expansion,Streaming,twitch,82077,369,23228,34651,4,92729
2022-04-13,Facebook,Expansion,Top gear,top_gear,360,4,64,95,0,318
2022-04-13,Facebook,Expansion,Pretty,twitch,20932,263,15791,9169,1,26914
2022-04-13,Facebook,Expansion,Unknown,twitch,28419,44,6113,4966,0,31081
2022-04-13,Facebook,Expansion,Products,upgrade,30524,33,12143,11206,2,36488
2022-04-13,Facebook,Hobbies,Tinkering,upgrades,2223,355,14192,54167,4,3086
2022-04-13,Facebook,Hobbies,Outdoors,upgrades,3328,377,55343,13734,10,2730
2022-04-13,Facebook,Hobbies,Slow,upgrades,4594,241,12930,17831,4,5484
2022-04-13,Google,Expansion,Streaming,twitch,74837,291,29077,7493,7,87139
2022-04-13,Google,Expansion,Pretty,twitch,36159,166,4746,4555,4,51656
2022-04-13,Google,Expansion,Top gear,top_gear,515,3,102,257,0,720
2022-04-13,Google,Hobbies,Outdoors,upgrades,4545,512,13125,58712,2,5318
2022-04-13,Google,Hobbies,Slow,upgrades,5196,52,28241,10118,2,3688
2022-04-14,Facebook,Expansion,Top gear,top_gear,620,9,351,162,0,1030
2022-04-14,Facebook,Expansion,Pretty,twitch,6696,294,13518,16069,3,5130
2022-04-14,Facebook,Expansion,Products,upgrade,12527,79,10191,16982,0,14432
2022-04-14,Facebook,Expansion,Streaming,twitch,88408,362,32031,5678,6,142466
2022-04-14,Facebook,Hobbies,Outdoors,upgrades,4283,274,57030,15598,10,7472
2022-04-14,Facebook,Hobbies,Slow,upgrades,1934,392,15592,41702,4,2799
2022-04-14,Facebook,Hobbies,Tinkering,upgrades,3522,355,54407,22768,0,5501
2022-04-14,Google,Expansion,Streaming,twitch,15640,146,9408,9076,3,10293
2022-04-14,Google,Expansion,Products,upgrade,22383,85,5450,3813,2,34168
2022-04-14,Google,Expansion,Unknown,twitch,13708,57,13311,9373,0,21354
2022-04-14,Google,Expansion,Pretty,twitch,29185,132,3297,11852,3,43265
2022-04-14,Google,Hobbies,Slow,upgrades,519,260,22305,29362,4,625
2022-04-14,Google,Hobbies,Tinkering,upgrades,1174,101,12723,55929,2,1473
2022-04-15,Facebook,Expansion,Top gear,top_gear,892,0,230,205,0,1249
2022-04-15,Facebook,Expansion,Unknown,twitch,28287,289,14442,15147,1,22372
2022-04-15,Facebook,Expansion,Products,upgrade,22696,64,21813,17883,2,36230
2022-04-15,Facebook,Expansion,Streaming,twitch,81252,424,36045,7519,5,65485
2022-04-15,Facebook,Expansion,Pretty,twitch,25035,90,24193,7392,0,30862
2022-04-15,Facebook,Hobbies,Outdoors,upgrades,2566,197,15716,30020,6,3806
2022-04-15,Facebook,Hobbies,Slow,upgrades,5399,312,49850,30402,7,7582
2022-04-15,Google,Expansion,Unknown,twitch,26993,81,14397,14718,0,37032
2022-04-15,Google,Expansion,Top gear,top_gear,270,0,143,130,0,337
2022-04-15,Google,Expansion,Products,upgrade,21676,79,6430,8386,2,33919
2022-04-15,Google,Expansion,Pretty,twitch,21599,390,18866,15914,3,34851
2022-04-15,Google,Expansion,Streaming,twitch,44972,368,13986,10349,2,41747
2022-04-15,Google,Hobbies,Slow,upgrades,2628,104,8711,15118,4,3414
2022-04-15,Google,Hobbies,Outdoors,upgrades,4777,359,57022,15195,6,4609
2022-04-16,Facebook,Expansion,Products,upgrade,14638,120,14186,24226,3,24800
2022-04-16,Facebook,Expansion,Pretty,twitch,20325,416,11516,23185,1,21612
2022-04-16,Facebook,Expansion,Top gear,top_gear,466,4,167,223,0,426
2022-04-16,Facebook,Expansion,Unknown,twitch,43135,419,12997,11752,3,33622
2022-04-16,Facebook,Expansion,Streaming,twitch,39866,233,30799,26278,0,62652
2022-04-16,Facebook,Hobbies,Outdoors,upgrades,1251,484,60151,42306,5,1558
2022-04-16,Facebook,Hobbies,Slow,upgrades,2340,285,37169,9176,5,3859
2022-04-16,Google,Expansion,Pretty,twitch,39576,127,17643,3644,0,41082
2022-04-16,Google,Expansion,Products,upgrade,19639,41,6689,4989,3,18970
2022-04-16,Google,Expansion,Unknown,twitch,44195,206,19415,3764,1,70453
2022-04-16,Google,Expansion,Top gear,top_gear,575,1,60,192,0,787
2022-04-16,Google,Expansion,Streaming,twitch,24860,488,22758,34217,2,19319
2022-04-16,Google,Hobbies,Slow,upgrades,803,110,13347,30577,6,1124
2022-04-16,Google,Hobbies,Tinkering,upgrades,1707,276,9593,31412,1,2636
2022-04-16,Google,Hobbies,Outdoors,upgrades,958,337,17394,43795,3,1471
2022-04-17,Facebook,Expansion,Pretty,twitch,42885,456,28484,9395,0,71577
2022-04-17,Facebook,Expansion,Unknown,twitch,43230,157,20361,6383,0,44601
2022-04-17,Facebook,Expansion,Products,upgrade,17220,101,13841,9816,4,27920
2022-04-17,Facebook,Expansion,Streaming,twitch,78320,238,17549,21715,2,110180
2022-04-17,Facebook,Expansion,Top gear,top_gear,1735,7,240,169,0,1982
2022-04-17,Facebook,Hobbies,Outdoors,upgrades,6569,542,33503,60727,7,10378
2022-04-17,Facebook,Hobbies,Tinkering,upgrades,7210,303,62144,55892,2,7056
2022-04-17,Facebook,Hobbies,Slow,upgrades,5400,122,19455,32728,2,8018
2022-04-17,Google,Expansion,Products,upgrade,25107,114,4784,20930,2,23060
2022-04-17,Google,Expansion,Top gear,top_gear,674,2,186,243,0,729
2022-04-17,Google,Expansion,Pretty,twitch,31617,122,16733,2384,5,50914
2022-04-17,Google,Expansion,Streaming,twitch,60462,486,20768,7580,4,77888
2022-04-17,Google,Expansion,Unknown,twitch,28342,154,6883,12952,0,39848
2022-04-17,Google,Hobbies,Outdoors,upgrades,3625,155,43502,15277,3,5945
2022-04-17,Google,Hobbies,Slow,upgrades,4532,184,45574,30360,5,3941
2022-04-17,Google,Hobbies,Tinkering,upgrades,1746,122,43041,34273,6,1333
2022-04-18,Facebook,Expansion,Pretty,twitch,15292,206,30770,23124,6,12205
2022-04-18,Facebook,Expansion,Top gear,top_gear,738,4,110,371,0,606
2022-04-18,Facebook,Expansion,Products,upgrade,10408,102,24644,17600,6,16653
2022-04-18,Facebook,Expansion,Streaming,twitch,43833,691,10866,63093,4,39592
2022-04-18,Facebook,Expansion,Unknown,twitch,14643,218,11989,11809,1,19196
2022-04-18,Facebook,Hobbies,Tinkering,upgrades,4196,88,11429,36223,7,6939
2022-04-18,Facebook,Hobbies,Slow,upgrades,4705,171,17005,19716,5,4569
2022-04-18,Facebook,Hobbies,Outdoors,upgrades,3984,233,26997,53257,6,6105
2022-04-18,Google,Expansion,Unknown,twitch,11971,207,7694,15723,4,15604
2022-04-18,Google,Expansion,Streaming,twitch,60641,307,40073,52831,8,74619
2022-04-18,Google,Expansion,Pretty,twitch,28579,342,11834,6081,8,27405
2022-04-18,Google,Expansion,Products,upgrade,12293,132,18892,18777,6,12334
2022-04-18,Google,Expansion,Top gear,top_gear,343,11,402,143,0,234
2022-04-18,Google,Hobbies,Slow,upgrades,4127,62,41519,14054,1,4314
2022-04-19,Facebook,Expansion,Streaming,twitch,67928,457,27303,39978,12,105390
2022-04-19,Facebook,Expansion,Products,upgrade,27265,137,10066,36484,1,25038
2022-04-19,Facebook,Expansion,Top gear,top_gear,822,3,222,100,0,642
2022-04-19,Facebook,Hobbies,Slow,upgrades,383,52,9222,6735,1,646
2022-04-19,Facebook,Hobbies,Outdoors,upgrades,3508,106,19456,29412,3,3758
2022-04-19,Google,Expansion,Streaming,twitch,83875,538,47675,55182,4,124927
2022-04-19,Google,Expansion,Unknown,twitch,11488,129,2614,5478,0,17516
2022-04-19,Google,Expansion,Top gear,top_gear,806,2,229,296,0,630
2022-04-19,Google,Expansion,Pretty,twitch,8473,427,6391,14330,2,10283
2022-04-19,Google,Hobbies,Tinkering,upgrades,2929,110,49885,46059,8,4190
2022-04-19,Google,Hobbies,Slow,upgrades,486,25,8829,1784,1,563
2022-04-20,Facebook,Expansion,Streaming,twitch,17144,302,32307,45821,3,18051
2022-04-20,Facebook,Expansion,Pretty,twitch,38221,592,13002,4930,6,40930
2022-04-20,Facebook,Expansion,Products,upgrade,16323,201,5141,13995,4,22240
2022-04-20,Facebook,Expansion,Unknown,twitch,23919,79,26337,12409,2,34005
2022-04-20,Facebook,Hobbies,Outdoors,upgrades,9151,465,14660,68427,11,10310
2022-04-20,Facebook,Hobbies,Slow,upgrades,5873,123,49091,21664,3,7665
2022-04-20,Facebook,Hobbies,Tinkering,upgrades,7158,219,42469,26193,6,8702
2022-04-20,Google,Expansion,Products,upgrade,5609,84,10953,12233,5,8818
2022-04-20,Google,Expansion,Top gear,top_gear,646,6,257,268,0,682
2022-04-20,Google,Expansion,Streaming,twitch,21837,198,28640,8818,4,19775
2022-04-20,Google,Hobbies,Outdoors,upgrades,7606,85,47890,57129,12,10240
2022-04-20,Google,Hobbies,Slow,upgrades,4764,268,4867,11778,6,7183
2022-04-21,Facebook,Expansion,Top gear,top_gear,611,2,217,309,0,834
2022-04-21,Facebook,Expansion,Pretty,twitch,6710,205,8486,21357,1,5264
2022-04-21,Facebook,Expansion,Products,upgrade,31386,74,9112,31699,0,28488
2022-04-21,Facebook,Expansion,Streaming,twitch,33588,211,15828,9011,4,28209
2022-04-21,Facebook,Expansion,Unknown,twitch,38813,442,22229,13225,4,61879
2022-04-21,Facebook,Hobbies,Slow,upgrades,4698,264,19074,20775,0,8018
2022-04-21,Facebook,Hobbies,Tinkering,upgrades,9926,209,89263,26786,1,8027
2022-04-21,Facebook,Hobbies,Outdoors,upgrades,8210,595,76237,15699,2,14061
2022-04-21,Google,Expansion,Products,upgrade,7327,97,3435,4430,5,8642
2022-04-21,Google,Expansion,Unknown,twitch,18687,451,9426,16708,3,23446
2022-04-21,Google,Expansion,Streaming,twitch,9967,204,24576,19009,4,9244
2022-04-21,Google,Expansion,Pretty,twitch,15513,159,5284,4846,3,11919
2022-04-21,Google,Hobbies,Tinkering,upgrades,8199,489,49208,26860,8,11624
2022-04-21,Google,Hobbies,Outdoors,upgrades,6850,60,45645,29656,6,9931
2022-04-22,Facebook,Expansion,Unknown,twitch,18751,165,36816,12653,0,15889
2022-04-22,Facebook,Expansion,Top gear,top_gear,121,6,225,128,0,132
2022-04-22,Facebook,Expansion,Products,upgrade,8321,120,19254,17059,4,9073
2022-04-22,Facebook,Expansion,Pretty,twitch,17462,309,8342,6194,2,15425
2022-04-22,Facebook,Hobbies,Slow,upgrades,2888,212,53096,41882,6,4023
2022-04-22,Facebook,Hobbies,Tinkering,upgrades,10720,162,74605,91793,3,11494
2022-04-22,Google,Expansion,Unknown,twitch,16735,321,29365,22170,4,15118
2022-04-22,Google,Expansion,Streaming,twitch,10242,190,17597,12125,6,12719
2022-04-22,Google,Expansion,Pretty,twitch,26089,183,5955,8512,2,40277
2022-04-22,Google,Expansion,Top gear,top_gear,233,5,114,67,0,234
2022-04-22,Google,Expansion,Products,upgrade,28529,30,14903,7089,2,38152
2022-04-22,Google,Hobbies,Tinkering,upgrades,7254,443,70275,21841,11,11187
2022-04-23,Facebook,Expansion,Products,upgrade,31130,55,17140,13425,5,34943
2022-04-23,Facebook,Expansion,Unknown,twitch,0,0,0,0,0,0
2022-04-23,Facebook,Expansion,Pretty,twitch,0,0,0,0,0,0
2022-04-23,Facebook,Hobbies,Slow,upgrades,4125,342,35337,18658,1,6926
2022-04-23,Facebook,Hobbies,Outdoors,upgrades,7133,348,59726,49206,2,5965
2022-04-23,Google,Expansion,Products,upgrade,39832,69,26721,10810,3,44726
2022-04-23,Google,Expansion,Unknown,twitch,0,0,0,0,0,0
2022-04-23,Google,Expansion,Pretty,twitch,0,0,0,0,0,0
2022-04-23,Google,Hobbies,Outdoors,upgrades,8706,337,40373,54269,9,7686
2022-04-23,Google,Hobbies,Slow,upgrades,3807,186,33399,27171,3,4691
2022-04-23,Google,Hobbies,Tinkering,upgrades,4124,229,26483,11761,7,5186
2022-04-24,Facebook,Expansion,Products,upgrade,27281,163,17796,8214,0,28136
2022-04-24,Facebook,Expansion,Streaming,twitch,0,0,0,0,0,0
2022-04-24,Facebook,Expansion,Unknown,twitch,0,0,0,0,0,0
2022-04-24,Facebook,Expansion,Pretty,twitch,0,0,0,0,0,0
2022-04-24,Facebook,Hobbies,Slow,upgrades,8601,79,42295,41307,6,9969
2022-04-24,Facebook,Hobbies,Outdoors,upgrades,4648,565,69298,71079,13,3911
2022-04-24,Facebook,Hobbies,Tinkering,upgrades,2359,178,49973,31392,0,3800
2022-04-24,Google,Expansion,Unknown,twitch,0,0,0,0,0,0
2022-04-24,Google,Expansion,Streaming,twitch,0,0,0,0,0,0
2022-04-24,Google,Expansion,Products,upgrade,46950,68,20815,25147,2,37564
2022-04-24,Google,Expansion,Pretty,twitch,0,0,0,0,0,0
2022-04-24,Google,Hobbies,Outdoors,upgrades,4353,300,92622,106848,14,5212
2022-04-24,Google,Hobbies,Tinkering,upgrades,9840,526,81385,79958,0,10515
2022-04-24,Google,Hobbies,Slow,upgrades,4046,222,65501,36033,2,3548
2022-04-25,Facebook,Expansion,Products,upgrade,10182,96,38725,26833,5,14645
2022-04-25,Facebook,Hobbies,Tinkering,upgrades,4416,464,52775,57322,5,3887
2022-04-25,Facebook,Hobbies,Slow,upgrades,6651,90,66265,47406,1,7671
2022-04-25,Google,Expansion,Products,upgrade,25487,50,13776,5778,2,34856
2022-04-25,Google,Hobbies,Tinkering,upgrades,7352,68,48016,75218,0,7040
2022-04-25,Google,Hobbies,Slow,upgrades,6129,308,56831,6621,3,7618
2022-04-25,Google,Hobbies,Outdoors,upgrades,10746,457,56874,12193,3,13427
2022-04-26,Facebook,Expansion,Products,upgrade,28446,86,16877,17099,4,27067
2022-04-26,Facebook,Expansion,Streaming,twitch,0,0,0,0,0,0
2022-04-26,Facebook,Hobbies,Outdoors,upgrades,6504,557,59994,83494,4,7789
2022-04-26,Facebook,Hobbies,Tinkering,upgrades,9317,355,57467,99046,1,8047
2022-04-26,Facebook,Hobbies,Slow,upgrades,2256,69,53808,52659,1,3804
2022-04-26,Google,Expansion,Products,upgrade,38077,134,19526,12108,0,35493
2022-04-26,Google,Expansion,Streaming,twitch,0,0,0,0,0,0
2022-04-26,Google,Hobbies,Tinkering,upgrades,2240,87,29486,64243,11,2313
2022-04-26,Google,Hobbies,Slow,upgrades,7368,79,43257,17732,7,7158
2022-04-27,Facebook,Expansion,Products,upgrade,28298,129,5700,12230,3,37730
2022-04-27,Facebook,Hobbies,Tinkering,upgrades,10122,106,56941,82514,1,9654
2022-04-27,Facebook,Hobbies,Outdoors,upgrades,9906,166,55917,85162,6,12914
2022-04-27,Facebook,Hobbies,Slow,upgrades,2055,170,35979,42644,0,1995
2022-04-27,Google,Expansion,Products,upgrade,4549,72,13840,6348,4,7068
2022-04-27,Google,Hobbies,Outdoors,upgrades,8794,445,69268,48813,1,10476
2022-04-27,Google,Hobbies,Slow,upgrades,3806,200,9840,10196,3,3715
2022-04-27,Google,Hobbies,Tinkering,upgrades,8248,319,41972,68912,5,11800
2022-04-28,Facebook,Expansion,Products,upgrade,43248,98,15670,7014,1,45401
2022-04-28,Facebook,Hobbies,Outdoors,upgrades,7761,91,109320,90043,10,10986
2022-04-28,Facebook,Hobbies,Tinkering,upgrades,3235,316,94672,61389,2,2854
2022-04-28,Facebook,Hobbies,Slow,upgrades,4755,275,65625,23726,4,7714
2022-04-28,Google,Hobbies,Slow,upgrades,3804,73,10796,40161,6,6180
2022-04-28,Google,Hobbies,Outdoors,upgrades,6653,179,71600,32973,7,10117
2022-04-29,Facebook,Hobbies,Slow,upgrades,3475,205,25152,9139,3,2748
2022-04-29,Facebook,Hobbies,Outdoors,upgrades,2899,218,32246,19042,7,3500
2022-04-29,Google,Expansion,Products,upgrade,34204,125,14399,12417,4,41551
2022-04-29,Google,Hobbies,Tinkering,upgrades,1381,190,45189,68598,4,1213
2022-04-29,Google,Hobbies,Outdoors,upgrades,4064,112,24941,39504,6,5652
2022-04-30,Facebook,Expansion,Products,upgrade,49948,24,36688,30637,1,70789
2022-04-30,Facebook,Hobbies,Tinkering,upgrades,12116,437,72530,69334,3,9446
2022-04-30,Facebook,Hobbies,Slow,upgrades,8330,203,15435,20624,2,8494
2022-04-30,Google,Expansion,Products,upgrade,30390,30,17851,22171,2,38455
2022-04-30,Google,Hobbies,Slow,upgrades,1542,104,15354,34872,3,1233
2022-04-30,Google,Hobbies,Tinkering,upgrades,3700,149,21595,52946,7,3014
2022-05-01,Facebook,Expansion,Products,upgrade,32461,104,22457,22404,2,36235
2022-05-01,Facebook,Hobbies,Slow,upgrades,5153,273,75903,42577,3,4705
2022-05-01,Facebook,Hobbies,Tinkering,upgrades,4473,189,42748,27935,4,3976
2022-05-01,Google,Expansion,Products,upgrade,33002,66,24774,7938,7,26870
2022-05-01,Google,Hobbies,Outdoors,upgrades,11739,99,41473,71409,0,13998
2022-05-01,Google,Hobbies,Slow,upgrades,902,243,49887,19360,1,825
2022-05-01,Google,Hobbies,Tinkering,upgrades,10839,415,34850,41900,10,14706
2022-05-02,Facebook,Expansion,Products,upgrade,16973,66,19490,20345,4,18516
2022-05-02,Facebook,Hobbies,Outdoors,upgrades,10839,391,18844,117258,1,16788
2022-05-02,Facebook,Hobbies,Tinkering,upgrades,8233,171,16208,37798,9,6939
2022-05-02,Facebook,Hobbies,Slow,upgrades,7179,68,33173,22129,2,8294
2022-05-02,Google,Expansion,Products,upgrade,38234,30,13800,11345,2,40421
2022-05-02,Google,Hobbies,Outdoors,upgrades,7108,204,64848,32034,9,5621
2022-05-02,Google,Hobbies,Slow,upgrades,783,163,24119,48236,1,846
2022-05-03,Facebook,Expansion,Products,upgrade,20346,44,52071,42307,5,17864
2022-05-03,Facebook,Hobbies,Outdoors,upgrades,4157,357,47216,85331,8,6382
2022-05-03,Facebook,Hobbies,Tinkering,upgrades,6084,356,95026,60421,5,7428
2022-05-03,Facebook,Hobbies,Slow,upgrades,6121,221,13713,11388,6,5692
2022-05-03,Google,Expansion,Products,upgrade,17853,54,7223,28629,3,28456
2022-05-03,Google,Hobbies,Outdoors,upgrades,1883,63,24896,95031,5,1541
2022-05-03,Google,Hobbies,Tinkering,upgrades,9834,298,28674,24150,12,13950
2022-05-03,Google,Hobbies,Slow,upgrades,7250,38,31691,10725,3,8166
2022-05-04,Facebook,Expansion,Products,upgrade,12013,86,37961,25894,4,15729
2022-05-04,Facebook,Hobbies,Slow,upgrades,605,40,5775,12146,1,736
2022-05-04,Facebook,Hobbies,Outdoors,upgrades,12501,255,58087,70554,8,10253
2022-05-04,Google,Expansion,Products,upgrade,7923,73,13536,5779,6,12637
2022-05-04,Google,Hobbies,Slow,upgrades,1468,19,9789,8307,0,2001
2022-05-04,Google,Hobbies,Tinkering,upgrades,6632,231,16646,43934,6,4458
2022-05-04,Google,Hobbies,Outdoors,upgrades,1780,155,30459,13161,6,1382
2022-05-05,Facebook,Expansion,Products,upgrade,29115,58,8777,35530,0,42152
2022-05-05,Facebook,Hobbies,Outdoors,upgrades,10441,274,49500,45292,4,13675
2022-05-05,Google,Expansion,Products,upgrade,12998,92,7859,5692,4,12074
2022-05-05,Google,Hobbies,Tinkering,upgrades,9836,131,38585,22502,3,12765
2022-05-05,Google,Hobbies,Outdoors,upgrades,11166,198,44968,55129,9,7902
2022-05-06,Facebook,Expansion,Products,upgrade,34202,84,22643,19492,2,59674
2022-05-06,Facebook,Hobbies,Outdoors,upgrades,11597,370,61046,36022,2,11741
2022-05-06,Facebook,Hobbies,Tinkering,upgrades,6833,424,46663,52916,5,6647
2022-05-06,Google,Expansion,Products,upgrade,25086,112,12126,28983,2,17317
2022-05-06,Google,Hobbies,Tinkering,upgrades,6823,407,37513,35455,4,7188
2022-05-06,Google,Hobbies,Outdoors,upgrades,1371,214,22456,20170,13,1559
2022-05-07,Facebook,Expansion,Products,upgrade,37644,108,35865,14455,6,36720
2022-05-07,Facebook,Hobbies,Tinkering,upgrades,8854,358,82134,50483,2,6656
2022-05-07,Facebook,Hobbies,Outdoors,upgrades,3718,349,91638,62080,4,5414
2022-05-07,Google,Expansion,Products,upgrade,5440,131,13609,9484,5,6325
2022-05-07,Google,Hobbies,Tinkering,upgrades,7608,167,21675,20184,9,8428
2022-05-08,Facebook,Expansion,Products,upgrade,19870,134,16562,32486,1,21645
2022-05-08,Facebook,Hobbies,Tinkering,upgrades,3672,420,36950,87602,10,4890
2022-05-08,Facebook,Hobbies,Outdoors,upgrades,4647,143,75281,40793,12,6680
2022-05-08,Google,Expansion,Products,upgrade,9821,157,19115,19080,5,6994
2022-05-08,Google,Hobbies,Outdoors,upgrades,11451,385,14370,98650,7,10516
2022-05-08,Google,Hobbies,Tinkering,upgrades,11308,232,103882,19300,6,7566
2022-05-09,Facebook,Expansion,Products,upgrade,26845,61,13029,10801,2,37300
2022-05-09,Facebook,Hobbies,Outdoors,upgrades,4972,62,49162,16764,2,4786
2022-05-09,Facebook,Hobbies,Tinkering,upgrades,3461,263,36627,46484,3,4624
2022-05-09,Facebook,Hobbies,Slow,upgrades,823,111,22314,17137,2,654
2022-05-09,Google,Hobbies,Slow,upgrades,2520,21,25217,21162,1,1779
2022-05-09,Google,Hobbies,Tinkering,upgrades,2773,155,21083,20019,5,3510
2022-05-09,Google,Hobbies,Outdoors,upgrades,839,30,6630,43482,6,742
2022-05-10,Facebook,Expansion,Streaming,twitch,101760,184,10746,33742,3,139689
2022-05-10,Facebook,Expansion,Products,upgrade,28273,128,23359,32882,2,42905
2022-05-10,Facebook,Hobbies,Slow,upgrades,4576,50,13614,32847,1,4695
2022-05-10,Facebook,Hobbies,Tinkering,upgrades,1816,45,12009,28260,5,3122
2022-05-10,Facebook,Hobbies,Outdoors,upgrades,5096,39,46512,30411,3,6069
2022-05-10,Google,Expansion,Streaming,twitch,49911,695,11549,36202,12,58796
2022-05-10,Google,Hobbies,Tinkering,upgrades,3550,21,21428,18819,5,3310
2022-05-11,Facebook,Expansion,Streaming,twitch,7435,144,15174,4921,1,8032
2022-05-11,Facebook,Expansion,Products,upgrade,49422,140,12109,25491,4,39085
2022-05-11,Facebook,Hobbies,Slow,upgrades,4574,128,23153,8701,2,7056
2022-05-11,Facebook,Hobbies,Outdoors,upgrades,3052,64,33917,24526,4,5027
2022-05-11,Facebook,Hobbies,Tinkering,upgrades,3787,119,38749,14094,3,6378
2022-05-11,Google,Expansion,Streaming,twitch,14086,68,9061,7423,1,18370
2022-05-11,Google,Expansion,Products,upgrade,4700,38,11098,6079,3,3115
2022-05-11,Google,Hobbies,Outdoors,upgrades,1175,73,37296,17783,5,918
2022-05-11,Google,Hobbies,Tinkering,upgrades,4123,104,32763,28697,1,5306
2022-05-12,Facebook,Expansion,Products,upgrade,50967,111,6672,28035,3,59143
2022-05-12,Facebook,Hobbies,Tinkering,upgrades,6597,92,41375,10213,1,8978
2022-05-12,Facebook,Hobbies,Outdoors,upgrades,1362,180,14347,44381,6,2312
2022-05-12,Facebook,Hobbies,Slow,upgrades,758,38,11512,6236,2,1164
2022-05-12,Google,Expansion,Streaming,twitch,0,0,0,0,0,0
2022-05-12,Google,Expansion,Products,upgrade,10375,73,25625,16120,1,12089
2022-05-12,Google,Hobbies,Outdoors,upgrades,3235,276,33530,23732,3,3225
2022-05-12,Google,Hobbies,Tinkering,upgrades,4699,207,29614,26818,3,5475
2022-05-12,Google,Hobbies,Slow,upgrades,2674,135,19162,22683,0,3791
2022-05-13,Facebook,Expansion,Products,upgrade,34632,100,10100,8863,1,43045
2022-05-13,Facebook,Expansion,Streaming,twitch,0,0,0,0,0,0
2022-05-13,Facebook,Hobbies,Outdoors,upgrades,3638,211,20278,38178,1,3545
2022-05-13,Facebook,Hobbies,Slow,upgrades,4545,92,24771,26753,1,4912
2022-05-13,Google,Expansion,Products,upgrade,5897,56,18517,23331,3,5734
2022-05-13,Google,Hobbies,Outdoors,upgrades,2096,143,36750,43573,3,2206
2022-05-13,Google,Hobbies,Tinkering,upgrades,3949,77,5244,27117,3,3708
2022-05-14,Facebook,Expansion,Products,upgrade,32407,23,8895,32657,1,47399
2022-05-14,Facebook,Hobbies,Outdoors,upgrades,3895,240,34392,21181,5,6810
2022-05-14,Facebook,Hobbies,Slow,upgrades,4297,58,9751,14346,3,4384
2022-05-14,Facebook,Hobbies,Tinkering,upgrades,3601,201,12302,15010,2,5150
2022-05-14,Google,Expansion,Products,upgrade,29241,105,20195,22916,5,34054
2022-05-14,Google,Hobbies,Slow,upgrades,1118,45,25547,22868,0,828
2022-05-14,Google,Hobbies,Tinkering,upgrades,913,190,32866,3875,3,1405
2022-05-14,Google,Hobbies,Outdoors,upgrades,1438,96,14038,41485,1,2285
2022-05-15,Facebook,Expansion,Products,upgrade,23733,102,23706,7844,0,41256
2022-05-15,Facebook,Hobbies,Outdoors,upgrades,2968,187,41503,41396,1,4709
2022-05-15,Facebook,Hobbies,Tinkering,upgrades,2701,78,38127,39651,3,3560
2022-05-15,Facebook,Hobbies,Slow,upgrades,1335,74,15253,20725,4,1970
2022-05-15,Google,Expansion,Products,upgrade,29810,31,37847,4775,4,36678
2022-05-15,Google,Hobbies,Tinkering,upgrades,2263,231,50287,46130,7,2627
2022-05-15,Google,Hobbies,Slow,upgrades,4297,33,19761,24589,0,7072
2022-05-15,Google,Hobbies,Outdoors,upgrades,1871,279,33539,24236,6,2549
2022-05-16,Facebook,Hobbies,Outdoors,upgrades,5715,334,10878,10324,4,8042
2022-05-16,Facebook,Hobbies,Slow,upgrades,1454,45,15513,22721,2,2238
2022-05-16,Facebook,Hobbies,Tinkering,upgrades,7528,133,43416,36417,5,10913
2022-05-16,Google,Hobbies,Tinkering,upgrades,1815,164,33144,23941,6,2363
2022-05-16,Google,Hobbies,Outdoors,upgrades,5316,92,39017,15108,4,3909
2022-05-16,Google,Hobbies,Slow,upgrades,4054,51,19082,14788,0,6540
2022-05-17,Facebook,Expansion,Products,upgrade,31886,114,33077,10733,1,48545
2022-05-17,Facebook,Hobbies,Tinkering,upgrades,5437,106,34663,7787,3,6602
2022-05-17,Facebook,Hobbies,Slow,upgrades,4190,110,35087,29827,3,4758
2022-05-17,Facebook,Hobbies,Outdoors,upgrades,7870,303,45401,56862,3,11722
2022-05-17,Google,Expansion,Products,upgrade,7731,69,21574,21480,0,11331
2022-05-17,Google,Hobbies,Slow,upgrades,5408,136,8209,34808,5,5590
2022-05-17,Google,Hobbies,Tinkering,upgrades,1692,203,20944,23345,1,1372
2022-05-18,Facebook,Expansion,Products,upgrade,54596,189,31019,26860,3,61141
2022-05-18,Facebook,Hobbies,Outdoors,upgrades,5344,261,54132,26808,5,4940
2022-05-18,Facebook,Hobbies,Slow,upgrades,5656,247,47666,25497,5,4788
2022-05-18,Facebook,Hobbies,Tinkering,upgrades,6302,169,16375,18946,6,6932
2022-05-18,Google,Expansion,Products,upgrade,6763,112,25060,29230,1,10005
2022-05-18,Google,Hobbies,Outdoors,upgrades,2014,289,21300,50144,6,1472
2022-05-18,Google,Hobbies,Slow,upgrades,3013,181,4464,12471,3,3261
2022-05-18,Google,Hobbies,Tinkering,upgrades,7110,184,16112,33539,0,8828
2022-05-19,Facebook,Expansion,Products,upgrade,42731,152,36710,38605,1,59203
